customer_id,customer_name,email,region,signup_date
C04347,Katie Miller,user4347@example.com,North America,2022-10-26
C04348,Emily Moore,user4348@example.com,South America,2022-05-04
C04349,Alex Taylor,user4349@example.com,North America,2020-04-14
C04350,Emily Moore,user4350@example.com,North America,2021-08-24
C04351,Katie Brown,user4351@example.com,Asia,2021-02-15
C04352,Sophia Johnson,user4352@example.com,Australia,2020-06-11
C04353,Sophia Brown,user4353@example.com,South America,2022-08-28
C04354,Sophia Brown,user4354@example.com,South America,2020-06-30
C04355,Alex Davis,user4355@example.com,Australia,2022-01-28
C04356,Sophia Brown,user4356@example.com,South America,2021-11-06
C04357,Chris Smith,user4357@example.com,North America,2023-10-25
C04358,Chris Brown,user4358@example.com,North America,2022-08-23
C04359,Alex Moore,user4359@example.com,Australia,2023-02-19
C04360,Emily Johnson,user4360@example.com,Australia,2021-10-19
C04361,Alex Johnson,user4361@example.com,South America,2020-11-20
C04362,Mike Davis,user4362@example.com,South America,2020-07-10
C04363,Sophia Moore,user4363@example.com,South America,2023-07-05
C04364,Jane Brown,user4364@example.com,Asia,2023-03-31
C04365,John Johnson,user4365@example.com,Australia,2022-07-24
C04366,Mike Moore,user4366@example.com,Australia,2023-04-09
C04367,John Johnson,user4367@example.com,Europe,2021-04-19
C04368,John Smith,user4368@example.com,Europe,2021-04-01
C04369,Alex Davis,user4369@example.com,Europe,2022-03-11
C04370,Jane Miller,user4370@example.com,South America,2023-02-12
C04371,Alex Smith,user4371@example.com,North America,2022-02-24
C04372,John Johnson,user4372@example.com,South America,2020-04-04
C04373,Katie Johnson,user4373@example.com,North America,2023-06-15
C04374,Emily Brown,user4374@example.com,Asia,2023-10-28
C04375,Sophia Taylor,user4375@example.com,North America,2021-05-11
C04376,Alex Miller,user4376@example.com,Asia,2020-05-20
C04377,Katie Taylor,user4377@example.com,Australia,2023-09-30
C04378,Alex Davis,user4378@example.com,Europe,2023-10-24
C04379,John Miller,user4379@example.com,Asia,2022-05-10
C04380,Jane Smith,user4380@example.com,Europe,2020-03-14
C04381,John Johnson,user4381@example.com,Asia,2022-12-08
C04382,Chris Johnson,user4382@example.com,Asia,2023-03-25
C04383,Mike Brown,user4383@example.com,Australia,2022-11-26
C04384,John Davis,user4384@example.com,North America,2022-11-02
C04385,John Davis,user4385@example.com,Australia,2023-01-23
C04386,Mike Moore,user4386@example.com,Asia,2021-12-18
C04387,Alex Wilson,user4387@example.com,South America,2023-08-16
C04388,Chris Davis,user4388@example.com,Asia,2023-10-23
C04389,Mike Johnson,user4389@example.com,South America,2020-02-20
C04390,Sophia Brown,user4390@example.com,Europe,2020-06-29
C04391,Jane Davis,user4391@example.com,Australia,2020-03-09
C04392,Jane Miller,user4392@example.com,Asia,2022-01-24
C04393,Katie Johnson,user4393@example.com,Europe,2022-01-31
C04394,Katie Johnson,user4394@example.com,Asia,2023-02-04
C04395,Katie Johnson,user4395@example.com,Europe,2021-02-07
C04396,John Brown,user4396@example.com,Europe,2023-05-08
C04397,Alex Moore,user4397@example.com,Australia,2020-06-09
C04398,Katie Brown,user4398@example.com,Australia,2020-07-09
C04399,Mike Brown,user4399@example.com,Australia,2020-08-09
C04400,Chris Miller,user4400@example.com,Europe,2022-01-26
C04401,Katie Johnson,user4401@example.com,Asia,2021-02-23
C04402,Chris Taylor,user4402@example.com,Europe,2020-12-20
C04403,Katie Miller,user4403@example.com,South America,2020-03-30
C04404,Jane Smith,user4404@example.com,South America,2020-11-27
C04405,Alex Brown,user4405@example.com,Europe,2022-04-11
C04406,Katie Brown,user4406@example.com,North America,2021-08-06
C04407,Mike Taylor,user4407@example.com,South America,2020-04-09
C04408,Sophia Johnson,user4408@example.com,South America,2020-03-08
C04409,Jane Moore,user4409@example.com,Asia,2023-06-05
C04410,Chris Brown,user4410@example.com,Australia,2023-12-21
C04411,Jane Wilson,user4411@example.com,North America,2021-01-23
C04412,Alex Brown,user4412@example.com,North America,2023-11-05
C04413,Mike Wilson,user4413@example.com,Asia,2023-10-20
C04414,Katie Taylor,user4414@example.com,Australia,2021-05-01
C04415,Mike Taylor,user4415@example.com,Asia,2023-12-20
C04416,Mike Wilson,user4416@example.com,South America,2021-03-20
C04417,Alex Davis,user4417@example.com,South America,2023-03-14
C04418,Mike Moore,user4418@example.com,Australia,2022-06-06
C04419,Sophia Taylor,user4419@example.com,South America,2021-05-12
C04420,Emily Moore,user4420@example.com,Australia,2022-10-20
C04421,Jane Moore,user4421@example.com,Europe,2023-04-18
C04422,Emily Johnson,user4422@example.com,North America,2020-03-28
C04423,Emily Wilson,user4423@example.com,Europe,2021-01-13
C04424,John Davis,user4424@example.com,North America,2020-01-05
C04425,John Wilson,user4425@example.com,Europe,2023-09-25
C04426,Sophia Brown,user4426@example.com,Australia,2023-10-02
C04427,Jane Smith,user4427@example.com,Asia,2021-04-28
C04428,Katie Wilson,user4428@example.com,Europe,2023-01-17
C04429,Alex Miller,user4429@example.com,Europe,2023-02-21
C04430,Sophia Brown,user4430@example.com,South America,2023-07-27
C04431,Mike Davis,user4431@example.com,Europe,2022-07-05
C04432,Emily Davis,user4432@example.com,South America,2022-11-28
C04433,John Brown,user4433@example.com,South America,2020-12-13
C04434,Jane Brown,user4434@example.com,South America,2023-09-03
C04435,Mike Smith,user4435@example.com,Australia,2020-05-08
C04436,Mike Wilson,user4436@example.com,Australia,2023-02-20
C04437,John Johnson,user4437@example.com,Europe,2022-12-26
C04438,Jane Taylor,user4438@example.com,Asia,2023-06-13
C04439,Alex Smith,user4439@example.com,Asia,2021-03-08
C04440,Alex Wilson,user4440@example.com,North America,2022-12-17
C04441,Alex Johnson,user4441@example.com,Asia,2021-08-31
C04442,Emily Johnson,user4442@example.com,North America,2021-08-03
C04443,John Moore,user4443@example.com,Europe,2022-07-10
C04444,Alex Brown,user4444@example.com,Asia,2022-11-30
C04445,Sophia Brown,user4445@example.com,Europe,2020-07-22
C04446,Chris Taylor,user4446@example.com,Australia,2022-04-24
C04447,Mike Wilson,user4447@example.com,Asia,2022-07-16
C04448,Sophia Smith,user4448@example.com,Asia,2022-06-04
C04449,Chris Johnson,user4449@example.com,South America,2022-04-07
C04450,Alex Smith,user4450@example.com,North America,2021-05-23
C04451,John Brown,user4451@example.com,Europe,2021-07-13
C04452,Alex Smith,user4452@example.com,North America,2020-10-03
C04453,Mike Moore,user4453@example.com,Australia,2020-01-17
C04454,Sophia Miller,user4454@example.com,South America,2023-01-18
C04455,Chris Davis,user4455@example.com,Europe,2021-04-21
C04456,Mike Brown,user4456@example.com,North America,2021-09-04
C04457,Chris Johnson,user4457@example.com,Australia,2022-11-15
C04458,Mike Brown,user4458@example.com,Australia,2023-12-03
C04459,Emily Moore,user4459@example.com,South America,2020-07-08
C04460,John Davis,user4460@example.com,Europe,2021-01-15
C04461,Mike Brown,user4461@example.com,North America,2021-08-25
C04462,Jane Taylor,user4462@example.com,South America,2021-01-16
C04463,Sophia Wilson,user4463@example.com,Europe,2022-04-08
C04464,Mike Moore,user4464@example.com,Australia,2022-06-09
C04465,Alex Smith,user4465@example.com,Europe,2021-08-21
C04466,Katie Moore,user4466@example.com,South America,2022-09-11
C04467,Emily Miller,user4467@example.com,South America,2021-07-23
C04468,Jane Johnson,user4468@example.com,South America,2020-10-31
C04469,Jane Wilson,user4469@example.com,South America,2022-04-25
C04470,Katie Smith,user4470@example.com,North America,2021-09-20
C04471,Emily Miller,user4471@example.com,North America,2021-07-16
C04472,Alex Johnson,user4472@example.com,Australia,2020-03-02
C04473,Jane Davis,user4473@example.com,Asia,2021-06-11
C04474,John Miller,user4474@example.com,Europe,2022-08-06
C04475,Emily Davis,user4475@example.com,Asia,2023-08-20
C04476,John Davis,user4476@example.com,Europe,2023-02-18
C04477,Chris Johnson,user4477@example.com,South America,2021-02-01
C04478,John Taylor,user4478@example.com,Australia,2023-11-02
C04479,John Smith,user4479@example.com,South America,2020-12-06
C04480,Katie Johnson,user4480@example.com,Europe,2022-10-10
C04481,Chris Smith,user4481@example.com,North America,2023-05-12
C04482,Katie Miller,user4482@example.com,Australia,2022-06-08
C04483,Mike Davis,user4483@example.com,North America,2022-04-12
C04484,Katie Moore,user4484@example.com,North America,2021-05-05
C04485,Katie Brown,user4485@example.com,South America,2022-06-24
C04486,Jane Wilson,user4486@example.com,North America,2023-05-01
C04487,Mike Johnson,user4487@example.com,Europe,2023-08-26
C04488,Alex Smith,user4488@example.com,North America,2021-11-01
C04489,Mike Taylor,user4489@example.com,North America,2022-11-27
C04490,John Miller,user4490@example.com,Europe,2020-07-09
C04491,Alex Brown,user4491@example.com,Asia,2023-10-30
C04492,Sophia Johnson,user4492@example.com,Europe,2023-11-20
C04493,Jane Davis,user4493@example.com,Europe,2023-01-30
C04494,Emily Brown,user4494@example.com,Asia,2022-08-29
C04495,Alex Wilson,user4495@example.com,Asia,2022-06-27
C04496,Sophia Brown,user4496@example.com,South America,2021-09-11
C04497,Katie Miller,user4497@example.com,Europe,2021-07-12
C04498,Katie Moore,user4498@example.com,North America,2023-06-02
C04499,John Moore,user4499@example.com,Asia,2023-03-06
C04500,Emily Davis,user4500@example.com,South America,2020-12-11
C04501,Jane Brown,user4501@example.com,South America,2021-09-29
C04502,Sophia Johnson,user4502@example.com,South America,2022-03-05
C04503,John Brown,user4503@example.com,North America,2022-12-14
C04504,Chris Johnson,user4504@example.com,Australia,2022-07-02
C04505,Sophia Johnson,user4505@example.com,South America,2023-09-21
C04506,Sophia Wilson,user4506@example.com,North America,2020-06-29
C04507,Alex Miller,user4507@example.com,Australia,2021-09-18
C04508,Alex Johnson,user4508@example.com,Australia,2021-06-10
C04509,Chris Wilson,user4509@example.com,South America,2022-02-25
C04510,Katie Johnson,user4510@example.com,North America,2023-06-02
C04511,Jane Brown,user4511@example.com,South America,2021-03-20
C04512,Sophia Miller,user4512@example.com,Asia,2023-03-11
C04513,Sophia Miller,user4513@example.com,Australia,2023-06-16
C04514,Sophia Brown,user4514@example.com,South America,2023-12-11
C04515,Jane Taylor,user4515@example.com,Asia,2021-11-16
C04516,John Wilson,user4516@example.com,South America,2021-05-25
C04517,Chris Moore,user4517@example.com,South America,2020-07-07
C04518,Mike Brown,user4518@example.com,South America,2021-10-31
C04519,Sophia Wilson,user4519@example.com,South America,2021-11-07
C04520,Katie Wilson,user4520@example.com,Asia,2022-06-14
C04521,Jane Moore,user4521@example.com,North America,2022-04-06
C04522,Sophia Miller,user4522@example.com,Australia,2021-09-28
C04523,John Smith,user4523@example.com,Australia,2023-08-31
C04524,Emily Smith,user4524@example.com,South America,2020-10-22
C04525,Alex Johnson,user4525@example.com,Australia,2021-02-05
C04526,Chris Moore,user4526@example.com,Europe,2023-06-13
C04527,Alex Moore,user4527@example.com,Europe,2021-07-25
C04528,Jane Davis,user4528@example.com,Asia,2020-01-21
C04529,Mike Taylor,user4529@example.com,Asia,2020-11-08
C04530,Jane Wilson,user4530@example.com,North America,2023-07-07
C04531,Sophia Taylor,user4531@example.com,North America,2022-02-14
C04532,Sophia Johnson,user4532@example.com,Australia,2023-04-09
C04533,Jane Brown,user4533@example.com,Asia,2020-01-23
C04534,Jane Moore,user4534@example.com,Europe,2023-02-11
C04535,Mike Davis,user4535@example.com,Europe,2023-03-03
C04536,Mike Wilson,user4536@example.com,Asia,2022-02-07
C04537,Jane Wilson,user4537@example.com,Europe,2021-07-03
C04538,Katie Taylor,user4538@example.com,South America,2023-04-21
C04539,Emily Taylor,user4539@example.com,Asia,2022-03-06
C04540,Jane Miller,user4540@example.com,Europe,2022-03-10
C04541,Sophia Smith,user4541@example.com,South America,2022-05-06
C04542,Alex Taylor,user4542@example.com,Australia,2023-09-29
C04543,Alex Davis,user4543@example.com,Europe,2022-11-29
C04544,Katie Smith,user4544@example.com,Europe,2020-05-10
C04545,Mike Smith,user4545@example.com,Europe,2020-09-06
C04546,Katie Moore,user4546@example.com,North America,2023-09-16
C04547,Sophia Davis,user4547@example.com,Australia,2023-01-06
C04548,John Davis,user4548@example.com,North America,2021-01-07
C04549,John Moore,user4549@example.com,Asia,2020-10-11
C04550,Chris Miller,user4550@example.com,Europe,2023-03-26
C04551,Alex Johnson,user4551@example.com,Australia,2020-10-25
C04552,Alex Johnson,user4552@example.com,North America,2021-05-12
C04553,Chris Moore,user4553@example.com,South America,2023-09-23
C04554,Jane Miller,user4554@example.com,North America,2023-08-24
C04555,Sophia Moore,user4555@example.com,Asia,2023-07-14
C04556,Emily Miller,user4556@example.com,Asia,2023-08-15
C04557,Alex Smith,user4557@example.com,South America,2020-10-06
C04558,Jane Moore,user4558@example.com,Europe,2021-06-29
C04559,Katie Miller,user4559@example.com,South America,2022-02-24
C04560,Alex Davis,user4560@example.com,North America,2023-02-21
C04561,Katie Moore,user4561@example.com,North America,2022-10-01
C04562,Sophia Taylor,user4562@example.com,Asia,2020-10-08
C04563,Alex Moore,user4563@example.com,South America,2021-01-15
C04564,Katie Moore,user4564@example.com,Australia,2020-04-17
C04565,John Davis,user4565@example.com,North America,2021-04-08
C04566,Jane Brown,user4566@example.com,North America,2022-08-15
C04567,Katie Wilson,user4567@example.com,Asia,2021-03-01
C04568,John Brown,user4568@example.com,North America,2021-04-16
C04569,Sophia Brown,user4569@example.com,North America,2022-09-22
C04570,Sophia Wilson,user4570@example.com,North America,2023-12-18
C04571,Jane Moore,user4571@example.com,North America,2023-02-16
C04572,Chris Smith,user4572@example.com,South America,2021-07-06
C04573,Sophia Brown,user4573@example.com,Europe,2020-04-19
C04574,Sophia Johnson,user4574@example.com,South America,2022-03-03
C04575,John Davis,user4575@example.com,North America,2023-10-15
C04576,Emily Moore,user4576@example.com,North America,2023-12-29
C04577,Alex Moore,user4577@example.com,Australia,2020-05-11
C04578,Emily Wilson,user4578@example.com,North America,2021-02-21
C04579,Emily Davis,user4579@example.com,Europe,2022-11-20
C04580,John Wilson,user4580@example.com,South America,2022-04-27
C04581,Katie Smith,user4581@example.com,Asia,2022-10-04
C04582,Chris Miller,user4582@example.com,Australia,2021-09-08
C04583,Jane Taylor,user4583@example.com,Australia,2023-12-18
C04584,Sophia Moore,user4584@example.com,Europe,2022-12-02
C04585,Mike Wilson,user4585@example.com,Asia,2021-10-31
C04586,Katie Moore,user4586@example.com,South America,2022-10-12
C04587,Katie Johnson,user4587@example.com,Asia,2022-10-23
C04588,Alex Taylor,user4588@example.com,Australia,2021-05-15
C04589,Mike Wilson,user4589@example.com,South America,2020-04-15
C04590,Alex Brown,user4590@example.com,Australia,2021-06-27
C04591,Mike Moore,user4591@example.com,Europe,2021-11-06
C04592,Chris Moore,user4592@example.com,Europe,2021-11-02
C04593,Chris Johnson,user4593@example.com,Asia,2023-04-11
C04594,Jane Johnson,user4594@example.com,Asia,2022-02-27
C04595,Jane Smith,user4595@example.com,Australia,2023-11-06
C04596,Mike Johnson,user4596@example.com,Australia,2021-10-28
C04597,Sophia Johnson,user4597@example.com,Europe,2023-10-15
C04598,Sophia Smith,user4598@example.com,Asia,2022-07-09
C04599,Chris Moore,user4599@example.com,South America,2023-09-18
C04600,Emily Davis,user4600@example.com,North America,2022-03-28
C04601,Sophia Moore,user4601@example.com,Australia,2023-08-27
C04602,Jane Davis,user4602@example.com,Europe,2023-09-26
C04603,Sophia Johnson,user4603@example.com,North America,2022-01-31
C04604,Katie Taylor,user4604@example.com,Asia,2022-07-31
C04605,Mike Moore,user4605@example.com,Australia,2022-10-25
C04606,John Wilson,user4606@example.com,South America,2022-02-28
C04607,Emily Miller,user4607@example.com,South America,2023-02-24
C04608,Chris Miller,user4608@example.com,Australia,2023-10-18
C04609,Chris Moore,user4609@example.com,North America,2020-01-05
C04610,Emily Smith,user4610@example.com,Asia,2020-04-20
